run_name,condition,base,seed,cell,project,training_steps,preflight_steps,design_cells,family_100k,cell_feedback,cell_history,cell_gradient,cell_predictor,policy_id,target_env_steps,actual_env_steps,window_limit,scalar_window_limit,environment,frameskip,snapshot_path,valid_sample_count_100k,in_bounds_fraction_100k,visited_cell_fraction_100k,active_unit_fraction_100k,silent_unit_fraction_100k,active_unit_mean_spatial_information_100k,active_only_map_cosine_100k,unique_active_peak_bins_100k,mean_physical_step_distance,stationary_step_fraction,path_efficiency,mean_absolute_circular_yaw_change,mono_field_unit_fraction_100k,mean_primary_secondary_peak_distance_100k,median_dominant_peak_nearest_neighbor_distance_100k,graph_available,graph_reliable_edge_count,graph_reliable_edge_density,graph_largest_weak_component_size,graph_largest_strong_component_size,graph_reachable_pair_fraction,graph_mean_reachable_shortest_path_hops,graph_median_reachable_shortest_path_hops,graph_reliable_global_efficiency,graph_undirected_clustering,graph_directed_reciprocity,graph_small_world_propensity,graph_max_total_degree_fraction,graph_degree_herfindahl,graph_spatial_endpoint_valid_fraction,graph_reliable_edge_peak_distance_mean,graph_tctrl_peak_distance_correlation,graph_tctrl_peak_distance_pair_count,graph_prospective_attempt_count,graph_prospective_success_count,graph_prospective_success_fraction,graph_grounded_controllability,family_65to75,run,window_low_m,window_high_m,n_behavior,n_spatial,train/env_steps,coverage_auc,dg_density,silent_fraction,usage_entropy,option_success,action_tv,action_sensitivity,target_num,target_count,shuffle_num,shuffle_count,correct,wrong,timeout,command_entropy,pair_coverage,candidate_pairs,candidate_sources,candidate_count,behavior_candidate_count,commanded_num,commanded_count,first_shuffle_num,first_shuffle_count,largest_scc,reachable_pairs,top3_incoming,ppo_dg_norm,encoder_dg_norm,gradient_ratio,gradient_cosine,row_conflict,env_steps,grounded_controllability,in_bounds_fraction_65to75,valid_sample_count_65to75,active_unit_fraction_65to75,silent_unit_fraction_65to75,visited_cell_fraction_65to75,active_only_map_cosine_65to75,unique_active_peak_bins_65to75,mono_field_unit_fraction_65to75,active_unit_mean_spatial_information_65to75,mean_primary_secondary_peak_distance_65to75,median_dominant_peak_nearest_neighbor_distance_65to75,hit_lift,first_lift
CPD_C15_GATE_ACT_DIR_PASS_S8,CPD_C15_GATE_ACT_DIR_PASS,C15,8,gate_ca3_action_direct_passive,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,gate,ca3_action,direct,passive,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_GATE_ACT_DIR_PASS_S8/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.3328800201416015,0.2803721613620335,14.0,31.76762008666992,0.0171500066118056,0.0797677928413976,16.870044708251953,0.0,968.4262084960938,150.0,1,11.0,0.045833334326744,12.0,1.0,0.2583333253860473,4.0,4.0,0.1033812835812568,0.0,0.0,0.2928932309150696,0.1363636404275894,0.0909090936183929,0.0,0.0,0.0,0.0,74124.0,50690.0,0.6838541030883789,0.0,ca3_feedback_predictive_dg,CPD_C15_GATE_ACT_DIR_PASS_S8,65,75,305,10,69992448.0,30.475880344262293,0.0669885854852459,0.0,0.9787911764262296,0.0843015800708196,0.0010440086164819,0.0479251639967213,30.37377049180328,566.1114754098361,34.088524590163935,535.7016393442623,23.9344262295082,431.2590163934426,0.1672131147540983,0.899620850590164,1.0,,,,,23.9344262295082,455.1934426229509,29.0327868852459,455.1934426229509,4.718032786885246,0.3527049181311475,0.4964419815409836,0.3675198832131147,0.4117049509508196,0.9126289472459016,-0.0136858879032786,0.4967213114754098,70483968.0,0.0,1.0,10000.0,1.0,0.0,0.632686993,0.209178574,14.0,0.0,0.3532883049999999,1093.104216,153.28427200000002,0.8431629592665949,0.8243929983060417
CPD_C15_GATE_ACT_DIR_PASS_S99,CPD_C15_GATE_ACT_DIR_PASS,C15,99,gate_ca3_action_direct_passive,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,gate,ca3_action,direct,passive,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_GATE_ACT_DIR_PASS_S99/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.308414101600647,0.2945242887013276,14.0,32.34308624267578,0.0164784864205065,0.0661829498710762,16.88344955444336,0.0,1014.2113647460938,141.42135620117188,1,12.0,0.050000000745058,10.0,1.0,0.170833334326744,3.073170661926269,3.0,0.0873363092541694,0.0,0.0,1.0,0.125,0.0763888880610466,0.0,0.0,0.0,0.0,52854.0,34650.0,0.6555795073509216,0.0,ca3_feedback_predictive_dg,CPD_C15_GATE_ACT_DIR_PASS_S99,65,75,305,10,69992448.0,30.22032234098361,0.0659840067442622,0.0,0.9831794980983608,0.0805202275685245,0.0010182964962229,0.0439522690950819,29.35737704918033,574.8622950819672,34.18032786885246,544.6950819672131,23.58032786885246,416.0819672131148,0.1508196721311475,0.9157662867868852,1.0,,,,,23.58032786885246,439.6622950819672,29.81311475409836,439.6622950819672,1.0,0.1508333333508196,0.5450791629508196,0.3477062111475409,0.3314869147540983,1.068228144065574,-0.0158528270567213,0.521311475409836,70483968.0,0.0,1.0,10000.0,1.0,0.0,0.658171751,0.2182484029999999,14.3,0.0,0.3400989769999999,1024.110691,156.502816,0.8138243050794431,0.7909380842406247
CPD_C15_GATE_ACT_DIR_S123,CPD_C15_GATE_ACT_DIR,C15,123,gate_ca3_action_direct_none,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,gate,ca3_action,direct,none,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_GATE_ACT_DIR_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.3148104548454284,0.3203910217747504,15.0,33.04901885986328,0.0139571316670227,0.0815154468284413,16.86488914489746,0.0,1186.050537109375,200.0,1,10.0,0.0416666679084301,7.0,1.0,0.116666667163372,2.392857074737549,2.0,0.0686805546283721,0.0,0.0,1.0,0.1000000014901161,0.0850000008940696,0.0,0.0,0.0,0.0,59868.0,43355.0,0.7241765260696411,0.0,ca3_feedback_predictive_dg,CPD_C15_GATE_ACT_DIR_S123,65,75,305,10,69992448.0,36.00960491803278,0.062848100504918,0.0,0.982147466,0.0746801353213114,0.0009835717227049,0.0533142548163934,27.540983606557376,565.0786885245901,32.24918032786885,534.8098360655738,23.918032786885245,423.58032786885246,0.0688524590163934,0.9201247923934424,1.0,,,,,23.918032786885245,447.4983606557377,30.140983606557377,447.4983606557377,1.6065573770491803,0.1594535519934426,0.5585765316065573,0.3436089261639344,0.3782173641639344,0.9218164364262296,-0.0202271801462295,0.5069672131147541,70483968.0,0.0,1.0,10000.0,1.0,0.0,0.7745152240000001,0.215055451,15.0,0.0125,0.348030644,1162.66083,60.32247600000001,0.8082602549805602,0.7935385619493092
CPD_C15_GATE_ACT_DIR_S8,CPD_C15_GATE_ACT_DIR,C15,8,gate_ca3_action_direct_none,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,gate,ca3_action,direct,none,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_GATE_ACT_DIR_S8/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.3405994772911072,0.2771846010686106,14.0,32.6207389831543,0.0147392405578329,0.0669514035083338,15.99661922454834,0.0,1100.59033203125,200.0,1,11.0,0.045833334326744,12.0,1.0,0.2249999940395355,3.407407522201538,3.0,0.0991121008992195,0.0,0.0,0.2928932309150696,0.1363636404275894,0.0909090936183929,0.0,0.0,0.0,0.0,64329.0,42316.0,0.6578059792518616,0.0,ca3_feedback_predictive_dg,CPD_C15_GATE_ACT_DIR_S8,65,75,305,10,69992448.0,34.35478672131148,0.0638797949508196,0.0,0.99184428,0.0716595071821967,0.001078737524754,0.0410920595836065,29.304918032786887,660.9213114754099,35.37049180327869,631.360655737705,22.242622950819676,436.927868852459,0.1704918032786885,0.9102257909836066,1.0,,,,,22.242622950819676,459.1704918032787,30.131147540983605,459.1704918032787,1.6491803278688524,0.2296038267934426,0.4818484319016393,0.4120302639016394,0.3209112144262295,1.30104905252459,0.0037090324879999,0.4971311475409836,70483968.0,0.0,1.0,10000.0,1.0,0.0,0.732409979,0.2098926039999999,14.0,0.0,0.369911851,1121.48126,121.502816,0.7914567205712334,0.7381936887921655
CPD_C15_GATE_ACT_DIR_S99,CPD_C15_GATE_ACT_DIR,C15,99,gate_ca3_action_direct_none,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,gate,ca3_action,direct,none,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_GATE_ACT_DIR_S99/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.3159940242767334,0.2905946326105633,7.0,35.04021453857422,0.0434835690304201,0.1448665760482055,16.77188491821289,0.375,782.544921875,0.0,1,4.0,0.016666667535901,3.0,1.0,0.020833333954215,1.2000000476837158,1.0,0.018750000745058,0.0,0.0,1.0,0.25,0.15625,0.75,33.33333206176758,0.0,3.0,58587.0,38151.0,0.6511853933334351,0.4883890748023987,ca3_feedback_predictive_dg,CPD_C15_GATE_ACT_DIR_S99,65,75,305,10,69992448.0,44.75950350491804,0.0523390473278688,0.0536885245901639,0.9462558933442622,0.0749394597681967,0.0020933503704065,0.0343040970868852,25.331147540983608,670.8524590163935,27.868852459016395,641.688524590164,22.085245901639343,382.8262295081967,0.3245901639344262,0.9273441708852458,1.0,,,,,22.085245901639343,404.911475409836,26.852459016393443,404.911475409836,1.3049180327868852,0.1206284148950819,0.6275834886885245,0.3812177463409836,0.3136303614426229,1.2609644826557378,-0.0539273268907213,0.5188661302622951,70483968.0,0.129031523,1.0,10000.0,0.95625,0.04375,0.713850414,0.2110171649999999,10.0,0.1919047704999999,0.39620229,1079.234325,10.0,0.8694268234834132,0.8224664224664225
CPD_C15_GATE_CA3_BPTT_GOAL_S123,CPD_C15_GATE_CA3_BPTT_GOAL,C15,123,gate_ca3_bptt_goal,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,gate,ca3,bptt,goal,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_GATE_CA3_BPTT_GOAL_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.2870031595230102,0.269685438873174,12.0,31.938329696655277,0.0146263070100492,0.0705669514052229,16.875375747680664,0.0,1114.7802734375,300.0,1,11.0,0.045833334326744,10.0,10.0,0.3791666626930237,4.956043720245361,5.0,0.1220403462648391,0.0,0.0,0.9896592497825624,0.0909090936183929,0.0867768600583076,0.0,0.0,0.0,0.0,70385.0,53664.0,0.7624351978302002,0.0,ca3_feedback_predictive_dg,CPD_C15_GATE_CA3_BPTT_GOAL_S123,65,75,305,10,69992448.0,29.71361292131148,0.0651939517377049,0.0057377049180327,0.9566812063278688,0.081130697444918,0.0004874679493288,0.0482533913278688,27.327868852459016,583.2819672131147,36.1672131147541,552.8163934426229,23.39344262295082,481.0655737704918,0.0950819672131147,0.8827637312459017,1.0,,,,,23.39344262295082,504.4590163934426,35.85901639344262,504.4590163934426,2.121311475409836,0.2561202196655737,0.5405689060327868,0.3501850323770492,0.4387602000327869,0.8315355686885246,0.0064648095796721,0.487131148885246,70483968.0,0.0,1.0,10000.0,1.0,0.0,0.6096952929999999,0.208911672,14.9,0.0,0.304298974,1125.426076,173.639612,0.7161320041688747,0.652372679893938
CPD_C15_GATE_CA3_BPTT_GOAL_S8,CPD_C15_GATE_CA3_BPTT_GOAL,C15,8,gate_ca3_bptt_goal,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,gate,ca3,bptt,goal,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_GATE_CA3_BPTT_GOAL_S8/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.3721925616264343,0.2749844705595488,14.0,31.82648277282715,0.0198061096812915,0.0783242569838564,16.887577056884766,0.0,1048.032470703125,50.0,1,12.0,0.050000000745058,12.0,1.0,0.2208333313465118,3.433962345123291,3.0,0.1008597910404205,0.0,0.0,0.6463429927825928,0.125,0.0798611119389534,0.0,0.0,0.0,0.0,68610.0,49663.0,0.7238449454307556,0.0,ca3_feedback_predictive_dg,CPD_C15_GATE_CA3_BPTT_GOAL_S8,65,75,305,10,69992448.0,29.61203804590164,0.065770483904918,0.0,0.9862099002295084,0.0775299118763934,0.0005041806696042,0.0405989741836065,28.521311475409835,579.2622950819672,35.072131147540986,548.9377049180328,23.80655737704918,440.7672131147541,0.0590163934426229,0.9010045418360654,1.0,,,,,23.80655737704918,464.57377049180326,32.02622950819672,464.57377049180326,3.6459016393442623,0.3586475417377049,0.4622898703606557,0.3810804585245901,0.4105416479672131,0.946670830819672,-0.0033357880063606,0.4934426229508197,70483968.0,0.0,1.0,10000.0,1.0,0.0,0.627423829,0.216048828,14.8,0.0,0.3792206409999999,1152.2845940000002,109.431748,0.7706463691803419,0.7433456183456183
CPD_C15_GATE_CA3_BPTT_GOAL_S99,CPD_C15_GATE_CA3_BPTT_GOAL,C15,99,gate_ca3_bptt_goal,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,gate,ca3,bptt,goal,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_GATE_CA3_BPTT_GOAL_S99/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.1755203604698181,0.2049107399817507,16.0,32.06087875366211,0.0148195614142153,0.065976275689475,16.86162567138672,0.0,1287.755615234375,200.0,1,9.0,0.0375000014901161,9.0,9.0,0.3000000119209289,4.5,4.5,0.1019196435809135,0.0,0.0,0.3797912895679474,0.1111111119389534,0.1111111119389534,0.0,0.0,0.0,0.0,78613.0,64143.0,0.8159337639808655,0.0,ca3_feedback_predictive_dg,CPD_C15_GATE_CA3_BPTT_GOAL_S99,65,75,305,10,69992448.0,29.045577773770493,0.0749426668557377,0.2225409836065573,0.8521875301639343,0.0914143602503606,0.0005276815204426,0.0388041877065573,32.649180327868855,729.3475409836066,46.12459016393443,700.2590163934426,21.01311475409836,483.9770491803279,0.3934426229508196,0.8819716200327868,1.0,,,,,21.01311475409836,504.9901639344262,35.1672131147541,504.9901639344262,8.60655737704918,0.2953961763606556,0.5329477920983606,0.170901542104918,0.2032458574786885,1.043910899409836,0.0190837574230491,0.4946849512131147,70483968.0,0.0,1.0,10000.0,0.9375,0.0625,0.6132964,0.1641703339999999,13.2,0.0,0.218982394,1107.41884,160.64495,0.6796165537655753,0.5975200447510722
CPD_C15_GATE_CA3_BPTT_PASS_S123,CPD_C15_GATE_CA3_BPTT_PASS,C15,123,gate_ca3_bptt_passive,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,gate,ca3,bptt,passive,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_GATE_CA3_BPTT_PASS_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.3019745945930481,0.2739008251459005,14.0,31.85295867919922,0.0168745041397969,0.0656250636888203,16.885683059692383,0.0,1145.21484375,241.42135620117188,1,10.0,0.0416666679084301,10.0,1.0,0.1916666626930236,3.60869574546814,3.0,0.084540344774723,0.0,0.0,0.6978553533554077,0.1000000014901161,0.0900000035762786,0.0,0.0,0.0,0.0,78652.0,59854.0,0.7609978318214417,0.0,ca3_feedback_predictive_dg,CPD_C15_GATE_CA3_BPTT_PASS_S123,65,75,305,10,69992448.0,26.52362384590164,0.0680250823213114,0.0,0.9753310060327868,0.0867457036068852,0.0004537663877688,0.0508369769213114,30.724590163934423,564.3672131147541,39.31803278688525,533.4918032786885,24.22295081967213,445.7311475409836,0.121311475409836,0.8895110438360655,1.0,,,,,24.22295081967213,469.9540983606557,32.6,469.9540983606557,7.973770491803279,0.4386748646229507,0.4904782060983607,0.1661769362918032,0.3378964499016393,0.5012425316721311,0.0145370048810491,0.4813524590163934,70483968.0,0.0,1.0,10000.0,1.0,0.0,0.556786712,0.215667038,14.3,0.0,0.32899632,1035.700477,159.787087,0.7386867239411825,0.7430353012169365
CPD_C15_GATE_CA3_BPTT_PASS_S8,CPD_C15_GATE_CA3_BPTT_PASS,C15,8,gate_ca3_bptt_passive,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,gate,ca3,bptt,passive,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_GATE_CA3_BPTT_PASS_S8/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8670360110803325,1.0,0.0,0.291811853647232,0.2758433965438925,14.0,31.81081199645996,0.0168233044468855,0.067392725872205,16.88070297241211,0.0,1167.3052978515625,100.0,1,10.0,0.0416666679084301,11.0,1.0,0.2291666716337204,4.0,4.0,0.0925777107477188,0.0,0.0,0.2928932309150696,0.1000000014901161,0.0949999988079071,0.0,0.0,0.0,0.0,69326.0,53356.0,0.7696390748023987,0.0,ca3_feedback_predictive_dg,CPD_C15_GATE_CA3_BPTT_PASS_S8,65,75,305,10,69992448.0,28.00226349836065,0.0664047489737705,0.0485655737704918,0.9562733492786886,0.07393927566,0.0003095512756442,0.0460221202393442,28.337704918032788,598.4491803278688,36.62295081967213,568.2655737704918,23.28852459016393,478.4360655737705,0.1508196721311475,0.8903167826885245,1.0,,,,,23.28852459016393,501.7245901639344,33.36065573770492,501.7245901639344,1.0327868852459017,0.1789207662295082,0.5208569309180329,0.3592058164590164,0.4127257563278689,0.8825404226885247,0.0171602509508852,0.4954098443606556,70483968.0,0.0,1.0,10000.0,0.99375,0.00625,0.578393349,0.2113704529999999,14.8,0.0,0.3212308679999999,1232.0771000000002,132.36068,0.7347429204364064,0.6980835380835382
CPD_C15_GATE_CA3_BPTT_PASS_S99,CPD_C15_GATE_CA3_BPTT_PASS,C15,99,gate_ca3_bptt_passive,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,gate,ca3,bptt,passive,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_GATE_CA3_BPTT_PASS_S99/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8781163434903048,1.0,0.0,0.2877201437950134,0.2868267268489345,13.0,31.92877578735352,0.0155517357120335,0.0665043733078995,16.883455276489258,0.0,1338.7510986328125,141.42135620117188,1,8.0,0.0333333350718021,6.0,1.0,0.0874999985098838,2.142857074737549,2.0,0.0543055571615695,0.0,0.0,1.0,0.125,0.109375,0.0,0.0,0.0,0.0,66063.0,50708.0,0.7675703763961792,0.0,ca3_feedback_predictive_dg,CPD_C15_GATE_CA3_BPTT_PASS_S99,65,75,305,10,69992448.0,26.26295171147541,0.064959516504918,0.0393442622950819,0.9622054875081966,0.0814468244822951,0.0005109263629098,0.0449204270983606,27.15081967213115,561.2360655737705,32.390163934426226,530.5770491803279,23.904918032786885,467.1508196721312,0.101639344262295,0.8914806224590166,1.0,,,,,23.904918032786885,491.0557377049181,32.22295081967213,491.0557377049181,1.4163934426229507,0.1720491802360655,0.545277274557377,0.3227781622163934,0.4313067500655738,0.7797215519999999,-0.0105399273263803,0.5023360722295082,70483968.0,0.0,1.0,10000.0,1.0,0.0,0.580609409,0.219760483,14.5,0.0,0.315104506,1169.09125,154.72136,0.7924514927650457,0.7418599918599919
CPD_C15_GATE_CA3_BPTT_S123,CPD_C15_GATE_CA3_BPTT,C15,123,gate_ca3_bptt_none,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,gate,ca3,bptt,none,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_GATE_CA3_BPTT_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8781163434903048,1.0,0.0,0.2913353145122528,0.2932006489161389,15.0,31.913393020629883,0.0175154862530896,0.0866233419921395,16.828800201416016,0.0,1150.4503173828125,282.8427124023437,1,13.0,0.054166667163372,14.0,1.0,0.3000000119209289,4.041666507720947,3.5,0.1211011931300163,0.0,0.0,0.2928932309150696,0.1153846159577369,0.0828402340412139,0.0,0.0,0.0,0.0,72339.0,53813.0,0.7439002394676208,0.0,ca3_feedback_predictive_dg,CPD_C15_GATE_CA3_BPTT_S123,65,75,305,10,69992448.0,32.78816797377049,0.0621002697377049,0.0581967213114754,0.9556567142622951,0.0859509771660983,0.0007655698828196,0.0408564782970491,26.01967213114754,540.9311475409836,32.80655737704918,510.4393442622951,23.80327868852459,440.1180327868853,0.0655737704918032,0.9053637393114754,1.0,,,,,23.80327868852459,463.9213114754098,33.544262295081964,463.9213114754098,2.3409836065573773,0.2192896186098361,0.5263986976721312,0.3939281539672131,0.3521152249836065,1.1951353727868852,-0.0152775809554098,0.4983470051803279,70483968.0,0.0,1.0,10000.0,0.9625,0.0375,0.6235457069999999,0.216910318,14.7,0.0,0.325331576,1159.52346,175.36631,0.7484164304307392,0.7096080539536702
CPD_C15_GATE_CA3_BPTT_S8,CPD_C15_GATE_CA3_BPTT,C15,8,gate_ca3_bptt_none,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,gate,ca3,bptt,none,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_GATE_CA3_BPTT_S8/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.2623730897903442,0.2727867892388282,13.0,32.80162048339844,0.0128172524286658,0.0677660425434488,16.770185470581055,0.0,961.3077392578124,200.0,1,8.0,0.0333333350718021,9.0,1.0,0.1500000059604644,3.3333332538604736,3.0,0.0685863122344017,0.0,0.0,0.2928932309150696,0.125,0.1171875,0.0,0.0,0.0,0.0,68829.0,51105.0,0.7424922585487366,0.0,ca3_feedback_predictive_dg,CPD_C15_GATE_CA3_BPTT_S8,65,75,305,10,69992448.0,32.57613060655738,0.0588587026491803,0.1030737704918032,0.9392003921967212,0.0853315165629508,0.0010601007938098,0.0349411553295082,26.49180327868853,538.8885245901639,32.45245901639344,508.2491803278688,24.30163934426229,403.3081967213115,0.0721311475409836,0.9164285789180328,1.0,,,,,24.30163934426229,427.60983606557375,31.055737704918037,427.60983606557375,3.1868852459016392,0.2598087419344262,0.5025018802622951,0.3305835491803278,0.3258627279344262,1.0537933238360655,0.0059123182737704,0.5059523897868853,70483968.0,0.0,1.0,10000.0,0.93125,0.06875,0.6412742410000001,0.217036645,13.7,0.0,0.293447908,946.666784,147.07106800000005,0.7699130175004275,0.7825168918918919
CPD_C15_GATE_CA3_BPTT_S99,CPD_C15_GATE_CA3_BPTT,C15,99,gate_ca3_bptt_none,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,gate,ca3,bptt,none,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_GATE_CA3_BPTT_S99/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.5409376621246338,0.1780847399643041,13.0,35.93386459350586,0.0136703453186187,0.1708599400609078,16.602294921875,0.1875,1469.9393310546875,100.0,1,12.0,0.050000000745058,10.0,1.0,0.1791666597127914,2.720930337905884,3.0,0.0932638868689537,0.1041666641831398,0.0,0.2928932309150696,0.125,0.0868055522441864,0.0833333358168602,100.0,0.0,1.0,52870.0,32259.0,0.6101570129394531,0.0508464165031909,ca3_feedback_predictive_dg,CPD_C15_GATE_CA3_BPTT_S99,65,75,305,10,69992448.0,46.54113558360656,0.0543656146032786,0.0,0.9869972279016394,0.076430476444918,0.0013019269535409,0.0441847555180327,25.639344262295083,565.9213114754099,26.9672131147541,535.6622950819672,23.7344262295082,373.6655737704918,0.2426229508196721,0.9305940428524592,1.0,,,,,23.7344262295082,397.4,27.072131147540983,397.4,1.0,0.1422677590819672,0.5128070531475409,0.4261717601803279,0.4767069267540983,1.49221210132459,-0.0143333743027868,0.5032786885245901,70483968.0,0.010184297,1.0,10000.0,1.0,0.0,0.6753462640000001,0.131096835,12.7,0.11875,0.5555234189999999,1318.10955,74.14213600000001,0.8999240852376797,0.8767106697347705
